None	2022-10-30-02-05-33	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-02-07-00	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-02-11-55	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-02-15-12	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-02-20-47	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-02-23-30	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-02-24-29	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-02-25-08	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-02-52-17	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-02-52-57	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
